LineId,logs,ip_address,date,time,log_type,auth_failures_last_1h,time_since_last_failure,is_root_attempt,unique_users_attempted,anomaly_detected
141,Jun 18 04:12:43 combo su(pam_unix)[32164]: session closed for user news,,Jun-18,04:12:43,Normal,0,,0,0,No
142,Jun 19 04:08:55 combo su(pam_unix)[2192]: session opened for user cyrus by (uid=0),,Jun-19,04:08:55,Normal,0,,0,0,No
143,Jun 19 04:08:55 combo su(pam_unix)[2192]: session closed for user cyrus,,Jun-19,04:08:55,Normal,0,,0,0,No
144,Jun 19 04:08:57 combo cups: cupsd shutdown succeeded,,Jun-19,04:08:57,Normal,0,,0,0,No
145,Jun 19 04:09:02 combo cups: cupsd startup succeeded,,Jun-19,04:09:02,Normal,0,,0,0,No
146,Jun 19 04:09:11 combo syslogd 1.4.1: restart.,,Jun-19,04:09:11,Normal,0,,0,0,No
147,Jun 19 04:09:11 combo logrotate: ALERT exited abnormally with [1],,Jun-19,04:09:11,Service Issue,0,,0,0,Yes
148,Jun 19 04:15:18 combo su(pam_unix)[3676]: session opened for user news by (uid=0),,Jun-19,04:15:18,Normal,0,,0,0,No
149,Jun 19 04:15:18 combo su(pam_unix)[3676]: session closed for user news,,Jun-19,04:15:18,Normal,0,,0,0,No
150,Jun 20 03:40:59 combo ftpd[8829]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
151,Jun 20 03:40:59 combo ftpd[8824]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
152,Jun 20 03:40:59 combo ftpd[8828]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
153,Jun 20 03:40:59 combo ftpd[8822]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
154,Jun 20 03:40:59 combo ftpd[8833]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
155,Jun 20 03:40:59 combo ftpd[8827]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
156,Jun 20 03:40:59 combo ftpd[8823]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
157,Jun 20 03:40:59 combo ftpd[8825]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
158,Jun 20 03:40:59 combo ftpd[8826]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
159,Jun 20 03:40:59 combo ftpd[8832]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
160,Jun 20 03:40:59 combo ftpd[8830]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
161,Jun 20 03:40:59 combo ftpd[8831]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jun-20,03:40:59,Normal,0,,0,0,No
162,Jun 20 04:02:54 combo su(pam_unix)[9187]: session opened for user cyrus by (uid=0),,Jun-20,04:02:54,Normal,0,,0,0,No
163,Jun 20 04:02:54 combo su(pam_unix)[9187]: session closed for user cyrus,,Jun-20,04:02:54,Normal,0,,0,0,No
164,Jun 20 04:02:55 combo logrotate: ALERT exited abnormally with [1],,Jun-20,04:02:55,Service Issue,0,,0,0,Yes
165,Jun 20 04:08:37 combo su(pam_unix)[9558]: session opened for user news by (uid=0),,Jun-20,04:08:37,Normal,0,,0,0,No
166,Jun 20 04:08:38 combo su(pam_unix)[9558]: session closed for user news,,Jun-20,04:08:38,Normal,0,,0,0,No
167,Jun 20 04:44:39 combo snmpd[2318]: Received SNMP packet(s) from 67.170.148.126,,Jun-20,04:44:39,Normal,0,,0,0,No
168,Jun 20 09:20:05 combo sshd(pam_unix)[10035]: check pass; user unknown,,Jun-20,09:20:05,Normal,0,,0,0,No
169,Jun 20 09:20:05 combo sshd(pam_unix)[10035]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:05,Auth Failure,1,,0,0,No
170,Jun 20 09:20:05 combo sshd(pam_unix)[10037]: check pass; user unknown,,Jun-20,09:20:05,Normal,0,,0,0,No
171,Jun 20 09:20:05 combo sshd(pam_unix)[10037]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:05,Auth Failure,2,0,0,0,No
172,Jun 20 09:20:05 combo sshd(pam_unix)[10039]: check pass; user unknown,,Jun-20,09:20:05,Normal,0,,0,0,No
173,Jun 20 09:20:05 combo sshd(pam_unix)[10039]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:05,Auth Failure,3,0,0,0,No
174,Jun 20 09:20:06 combo sshd(pam_unix)[10041]: check pass; user unknown,,Jun-20,09:20:06,Normal,0,,0,0,No
175,Jun 20 09:20:06 combo sshd(pam_unix)[10041]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:06,Auth Failure,4,1,0,0,Yes
176,Jun 20 09:20:07 combo sshd(pam_unix)[10043]: check pass; user unknown,,Jun-20,09:20:07,Normal,0,,0,0,No
177,Jun 20 09:20:07 combo sshd(pam_unix)[10043]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:07,Auth Failure,5,1,0,0,Yes
178,Jun 20 09:20:07 combo sshd(pam_unix)[10045]: check pass; user unknown,,Jun-20,09:20:07,Normal,0,,0,0,No
179,Jun 20 09:20:07 combo sshd(pam_unix)[10045]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:07,Auth Failure,6,0,0,0,Yes
180,Jun 20 09:20:07 combo sshd(pam_unix)[10047]: check pass; user unknown,,Jun-20,09:20:07,Normal,0,,0,0,No
181,Jun 20 09:20:07 combo sshd(pam_unix)[10047]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:07,Auth Failure,7,0,0,0,Yes
182,Jun 20 09:20:07 combo sshd(pam_unix)[10049]: check pass; user unknown,,Jun-20,09:20:07,Normal,0,,0,0,No
183,Jun 20 09:20:07 combo sshd(pam_unix)[10049]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:07,Auth Failure,8,0,0,0,Yes
184,Jun 20 09:20:08 combo sshd(pam_unix)[10051]: check pass; user unknown,,Jun-20,09:20:08,Normal,0,,0,0,No
185,Jun 20 09:20:08 combo sshd(pam_unix)[10051]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:08,Auth Failure,9,1,0,0,Yes
186,Jun 20 09:20:08 combo sshd(pam_unix)[10053]: check pass; user unknown,,Jun-20,09:20:08,Normal,0,,0,0,No
187,Jun 20 09:20:08 combo sshd(pam_unix)[10053]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Jun-20,09:20:08,Auth Failure,10,0,0,0,Yes
188,Jun 21 04:06:57 combo su(pam_unix)[12098]: session opened for user cyrus by (uid=0),,Jun-21,04:06:57,Normal,0,,0,0,No
189,Jun 21 04:06:58 combo su(pam_unix)[12098]: session closed for user cyrus,,Jun-21,04:06:58,Normal,0,,0,0,No
190,Jun 21 04:06:59 combo logrotate: ALERT exited abnormally with [1],,Jun-21,04:06:59,Service Issue,0,,0,0,Yes
191,Jun 21 04:13:03 combo su(pam_unix)[13327]: session opened for user news by (uid=0),,Jun-21,04:13:03,Normal,0,,0,0,No
192,Jun 21 04:13:04 combo su(pam_unix)[13327]: session closed for user news,,Jun-21,04:13:04,Normal,0,,0,0,No
193,Jun 21 08:56:36 combo sshd(pam_unix)[14281]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Jun-21,08:56:36,Auth Failure,1,,0,1,No
194,Jun 21 08:56:36 combo sshd(pam_unix)[14279]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Jun-21,08:56:36,Auth Failure,2,0,0,1,No
195,Jun 21 08:56:36 combo sshd(pam_unix)[14282]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Jun-21,08:56:36,Auth Failure,3,0,0,1,No
196,Jun 21 08:56:36 combo sshd(pam_unix)[14277]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Jun-21,08:56:36,Auth Failure,4,0,0,1,Yes
197,Jun 21 08:56:36 combo sshd(pam_unix)[14278]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Jun-21,08:56:36,Auth Failure,5,0,0,1,Yes
198,Jun 21 08:56:36 combo sshd(pam_unix)[14280]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Jun-21,08:56:36,Auth Failure,6,0,0,1,Yes
199,Jun 22 03:17:26 combo sshd(pam_unix)[16207]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:26,Auth Failure,1,,1,1,No
200,Jun 22 03:17:26 combo sshd(pam_unix)[16206]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:26,Auth Failure,2,0,1,1,No
201,Jun 22 03:17:35 combo sshd(pam_unix)[16210]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:35,Auth Failure,3,9,1,1,No
202,Jun 22 03:17:36 combo sshd(pam_unix)[16212]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:36,Auth Failure,4,1,1,1,Yes
203,Jun 22 03:17:36 combo sshd(pam_unix)[16213]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:36,Auth Failure,5,0,1,1,Yes
204,Jun 22 03:17:45 combo sshd(pam_unix)[16216]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:45,Auth Failure,6,9,1,1,No
205,Jun 22 03:17:46 combo sshd(pam_unix)[16218]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:46,Auth Failure,7,1,1,1,No
206,Jun 22 03:17:46 combo sshd(pam_unix)[16219]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:46,Auth Failure,8,0,1,1,No
207,Jun 22 03:17:52 combo sshd(pam_unix)[16222]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:52,Auth Failure,9,6,1,1,Yes
208,Jun 22 03:17:55 combo sshd(pam_unix)[16224]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:55,Auth Failure,10,3,1,1,Yes
209,Jun 22 03:17:56 combo sshd(pam_unix)[16226]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:56,Auth Failure,11,1,1,1,No
210,Jun 22 03:17:56 combo sshd(pam_unix)[16227]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:17:56,Auth Failure,12,0,1,1,No
211,Jun 22 03:18:02 combo sshd(pam_unix)[16230]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:02,Auth Failure,13,6,1,1,No
212,Jun 22 03:18:05 combo sshd(pam_unix)[16232]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:05,Auth Failure,14,3,1,1,Yes
213,Jun 22 03:18:06 combo sshd(pam_unix)[16234]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:06,Auth Failure,15,1,1,1,Yes
214,Jun 22 03:18:06 combo sshd(pam_unix)[16235]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:06,Auth Failure,16,0,1,1,Yes
215,Jun 22 03:18:10 combo sshd(pam_unix)[16238]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:10,Auth Failure,17,4,1,1,No
216,Jun 22 03:18:12 combo sshd(pam_unix)[16240]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:12,Auth Failure,18,2,1,1,No
217,Jun 22 03:18:15 combo sshd(pam_unix)[16242]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:15,Auth Failure,19,3,1,1,No
218,Jun 22 03:18:16 combo sshd(pam_unix)[16244]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:16,Auth Failure,20,1,1,1,Yes
219,Jun 22 03:18:16 combo sshd(pam_unix)[16245]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:16,Auth Failure,21,0,1,1,Yes
220,Jun 22 03:18:20 combo sshd(pam_unix)[16248]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:20,Auth Failure,22,4,1,1,Yes
221,Jun 22 03:18:22 combo sshd(pam_unix)[16250]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jun-22,03:18:22,Auth Failure,23,2,1,1,Yes
222,Jun 22 04:05:58 combo su(pam_unix)[16663]: session opened for user cyrus by (uid=0),,Jun-22,04:05:58,Normal,0,,0,0,No
223,Jun 22 04:05:59 combo su(pam_unix)[16663]: session closed for user cyrus,,Jun-22,04:05:59,Normal,0,,0,0,No
224,Jun 22 04:06:00 combo logrotate: ALERT exited abnormally with [1],,Jun-22,04:06:00,Service Issue,0,,0,0,Yes
225,Jun 22 04:11:42 combo su(pam_unix)[17037]: session opened for user news by (uid=0),,Jun-22,04:11:42,Normal,0,,0,0,No
226,Jun 22 04:11:42 combo su(pam_unix)[17037]: session closed for user news,,Jun-22,04:11:42,Normal,0,,0,0,No
227,Jun 22 04:30:55 combo sshd(pam_unix)[17129]: check pass; user unknown,,Jun-22,04:30:55,Normal,0,,0,0,No
228,Jun 22 04:30:55 combo sshd(pam_unix)[17129]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:55,Auth Failure,1,,0,0,No
229,Jun 22 04:30:55 combo sshd(pam_unix)[17125]: check pass; user unknown,,Jun-22,04:30:55,Normal,0,,0,0,No
230,Jun 22 04:30:55 combo sshd(pam_unix)[17125]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:55,Auth Failure,2,0,0,0,No
231,Jun 22 04:30:55 combo sshd(pam_unix)[17124]: check pass; user unknown,,Jun-22,04:30:55,Normal,0,,0,0,No
232,Jun 22 04:30:55 combo sshd(pam_unix)[17124]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:55,Auth Failure,3,0,0,0,No
233,Jun 22 04:30:55 combo sshd(pam_unix)[17123]: check pass; user unknown,,Jun-22,04:30:55,Normal,0,,0,0,No
234,Jun 22 04:30:55 combo sshd(pam_unix)[17123]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:55,Auth Failure,4,0,0,0,Yes
235,Jun 22 04:30:55 combo sshd(pam_unix)[17132]: check pass; user unknown,,Jun-22,04:30:55,Normal,0,,0,0,No
236,Jun 22 04:30:55 combo sshd(pam_unix)[17132]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:55,Auth Failure,5,0,0,0,Yes
237,Jun 22 04:30:55 combo sshd(pam_unix)[17131]: check pass; user unknown,,Jun-22,04:30:55,Normal,0,,0,0,No
238,Jun 22 04:30:55 combo sshd(pam_unix)[17131]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:55,Auth Failure,6,0,0,0,Yes
239,Jun 22 04:30:55 combo sshd(pam_unix)[17135]: check pass; user unknown,,Jun-22,04:30:55,Normal,0,,0,0,No
240,Jun 22 04:30:55 combo sshd(pam_unix)[17135]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:55,Auth Failure,7,0,0,0,Yes
241,Jun 22 04:30:55 combo sshd(pam_unix)[17137]: check pass; user unknown,,Jun-22,04:30:55,Normal,0,,0,0,No
242,Jun 22 04:30:55 combo sshd(pam_unix)[17137]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:55,Auth Failure,8,0,0,0,Yes
243,Jun 22 04:30:56 combo sshd(pam_unix)[17139]: check pass; user unknown,,Jun-22,04:30:56,Normal,0,,0,0,No
244,Jun 22 04:30:56 combo sshd(pam_unix)[17139]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:56,Auth Failure,9,1,0,0,Yes
245,Jun 22 04:30:56 combo sshd(pam_unix)[17140]: check pass; user unknown,,Jun-22,04:30:56,Normal,0,,0,0,No
246,Jun 22 04:30:56 combo sshd(pam_unix)[17140]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Jun-22,04:30:56,Auth Failure,10,0,0,0,Yes
247,Jun 22 13:16:30 combo ftpd[17886]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
248,Jun 22 13:16:30 combo ftpd[17889]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
249,Jun 22 13:16:30 combo ftpd[17887]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
250,Jun 22 13:16:30 combo ftpd[17888]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
251,Jun 22 13:16:30 combo ftpd[17890]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
252,Jun 22 13:16:30 combo ftpd[17893]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
253,Jun 22 13:16:30 combo ftpd[17879]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
254,Jun 22 13:16:30 combo ftpd[17892]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
255,Jun 22 13:16:30 combo ftpd[17876]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
256,Jun 22 13:16:30 combo ftpd[17875]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
257,Jun 22 13:16:30 combo ftpd[17877]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
258,Jun 22 13:16:30 combo ftpd[17874]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
259,Jun 22 13:16:30 combo ftpd[17882]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
260,Jun 22 13:16:30 combo ftpd[17872]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
261,Jun 22 13:16:30 combo ftpd[17881]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
262,Jun 22 13:16:30 combo ftpd[17878]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:30,Normal,0,,0,0,No
263,Jun 22 13:16:31 combo ftpd[17873]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jun-22,13:16:31,Normal,0,,0,0,No
264,Jun 22 13:16:31 combo ftpd[17885]: connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,,Jun-22,13:16:31,Normal,0,,0,0,No
265,Jun 22 13:16:31 combo ftpd[17884]: connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,,Jun-22,13:16:31,Normal,0,,0,0,No
266,Jun 22 13:16:31 combo ftpd[17880]: connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,,Jun-22,13:16:31,Normal,0,,0,0,No
267,Jun 22 13:16:31 combo ftpd[17883]: connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,,Jun-22,13:16:31,Normal,0,,0,0,No
268,Jun 22 13:16:31 combo ftpd[17891]: connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,,Jun-22,13:16:31,Normal,0,,0,0,No
269,Jun 22 13:16:32 combo ftpd[17894]: connection from 210.245.165.136 () at Wed Jun 22 13:16:32 2005,,Jun-22,13:16:32,Normal,0,,0,0,No
270,Jun 23 01:41:29 combo sshd(pam_unix)[18969]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Jun-23,01:41:29,Auth Failure,1,,0,1,No
271,Jun 23 01:41:29 combo sshd(pam_unix)[18971]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Jun-23,01:41:29,Auth Failure,2,0,0,1,No
272,Jun 23 01:41:29 combo sshd(pam_unix)[18973]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Jun-23,01:41:29,Auth Failure,3,0,0,1,No
273,Jun 23 01:41:29 combo sshd(pam_unix)[18975]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Jun-23,01:41:29,Auth Failure,4,0,0,1,Yes
274,Jun 23 01:41:29 combo sshd(pam_unix)[18977]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Jun-23,01:41:29,Auth Failure,5,0,0,1,Yes
275,Jun 23 01:41:30 combo sshd(pam_unix)[18983]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Jun-23,01:41:30,Auth Failure,6,1,0,1,Yes
276,Jun 23 01:41:30 combo sshd(pam_unix)[18982]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Jun-23,01:41:30,Auth Failure,7,0,0,1,Yes
